menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Sliced Pork BBQ Sandwich King Size,BBQ Sandwich,Pork,,,,,8d35e131,d82aa38d,34e3f440
Sliced Pork BBQ Sandwich Family Size,BBQ Sandwich,Pork,,,,,3dcbe2db,d82aa38d,34e3f440
Sliced Pork BBQ Sandwich Combo,BBQ Sandwich,Pork,,,,,1704b2da,d82aa38d,34e3f440
Sliced Pork BBQ Sandwich Value Meal,BBQ Sandwich,Pork,,,,,1b99a9f2,d82aa38d,34e3f440
Sliced Pork BBQ Sandwich Deluxe Meal,BBQ Sandwich,Pork,,,,,8aa6f8d6,d82aa38d,34e3f440
Sliced Pork BBQ Sandwich Family Meal,BBQ Sandwich,Pork,,,,,c8587f72,d82aa38d,34e3f440
Grilled Sliced Pork BBQ Sandwich,BBQ Sandwich,Pork,,,,,41339e6d,d82aa38d,34e3f440
Fried Sliced Pork BBQ Sandwich,BBQ Sandwich,Pork,,,,,b448212e,d82aa38d,34e3f440
Baked Sliced Pork BBQ Sandwich,BBQ Sandwich,Pork,,,,,07a771c8,d82aa38d,34e3f440
Fresh Sliced Pork BBQ Sandwich,BBQ Sandwich,Pork,,,,,1630c408,d82aa38d,34e3f440
Single Bacon Burger,Bacon Burger,Pork,,,,,9416970d,5beb11f6,34e3f440
Single Bacon Burger Small,Bacon Burger,Pork,,,,,06c6efd3,5beb11f6,34e3f440
Single Bacon Burger Medium,Bacon Burger,Pork,,,,,0a5146e8,5beb11f6,34e3f440
Single Bacon Burger Large,Bacon Burger,Pork,,,,,72928be0,5beb11f6,34e3f440
Single Bacon Burger Extra Large,Bacon Burger,Pork,,,,,34cc9460,5beb11f6,34e3f440
Single Bacon Burger King Size,Bacon Burger,Pork,,,,,b23dbda2,5beb11f6,34e3f440
Single Bacon Burger Family Size,Bacon Burger,Pork,,,,,5e328afe,5beb11f6,34e3f440
Single Bacon Burger Combo,Bacon Burger,Pork,,,,,de759094,5beb11f6,34e3f440
Single Bacon Burger Value Meal,Bacon Burger,Pork,,,,,dccf239d,5beb11f6,34e3f440
Single Bacon Burger Deluxe Meal,Bacon Burger,Pork,,,,,4e3e8ef0,5beb11f6,34e3f440
Single Bacon Burger Family Meal,Bacon Burger,Pork,,,,,8ee087a2,5beb11f6,34e3f440
Grilled Single Bacon Burger,Bacon Burger,Pork,,,,,bee0e810,5beb11f6,34e3f440
Fried Single Bacon Burger,Bacon Burger,Pork,,,,,b8dfa6b4,5beb11f6,34e3f440
Baked Single Bacon Burger,Bacon Burger,Pork,,,,,0e303a01,5beb11f6,34e3f440
Fresh Single Bacon Burger,Bacon Burger,Pork,,,,,538dd09b,5beb11f6,34e3f440
Double Bacon Burger,Bacon Burger,Pork,,,,,478c8cad,5beb11f6,34e3f440
Double Bacon Burger Small,Bacon Burger,Pork,,,,,3c4a4f5d,5beb11f6,34e3f440
Double Bacon Burger Medium,Bacon Burger,Pork,,,,,89789b97,5beb11f6,34e3f440
Double Bacon Burger Large,Bacon Burger,Pork,,,,,d3cddcfa,5beb11f6,34e3f440
Double Bacon Burger Extra Large,Bacon Burger,Pork,,,,,f7f40378,5beb11f6,34e3f440
Double Bacon Burger King Size,Bacon Burger,Pork,,,,,ebbee05c,5beb11f6,34e3f440
Double Bacon Burger Family Size,Bacon Burger,Pork,,,,,1349ba08,5beb11f6,34e3f440
Double Bacon Burger Combo,Bacon Burger,Pork,,,,,7d10a4e7,5beb11f6,34e3f440
Double Bacon Burger Value Meal,Bacon Burger,Pork,,,,,5bad3305,5beb11f6,34e3f440
Double Bacon Burger Deluxe Meal,Bacon Burger,Pork,,,,,5e94648e,5beb11f6,34e3f440
Double Bacon Burger Family Meal,Bacon Burger,Pork,,,,,0e71ca02,5beb11f6,34e3f440
Grilled Double Bacon Burger,Bacon Burger,Pork,,,,,399e7f7c,5beb11f6,34e3f440
Fried Double Bacon Burger,Bacon Burger,Pork,,,,,46b78fc5,5beb11f6,34e3f440
Baked Double Bacon Burger,Bacon Burger,Pork,,,,,fc5f61a7,5beb11f6,34e3f440
Fresh Double Bacon Burger,Bacon Burger,Pork,,,,,cf272a9b,5beb11f6,34e3f440
Sausage Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,97490eb2,89d05bcf,34e3f440
Sausage Breakfast Sandwich Small,Breakfast Sandwich,Pork,,,,,dd2059b4,89d05bcf,34e3f440
Sausage Breakfast Sandwich Medium,Breakfast Sandwich,Pork,,,,,ea433061,89d05bcf,34e3f440
Sausage Breakfast Sandwich Large,Breakfast Sandwich,Pork,,,,,43718b80,89d05bcf,34e3f440
Sausage Breakfast Sandwich Extra Large,Breakfast Sandwich,Pork,,,,,1f54df11,89d05bcf,34e3f440
Sausage Breakfast Sandwich King Size,Breakfast Sandwich,Pork,,,,,04c788d3,89d05bcf,34e3f440
Sausage Breakfast Sandwich Family Size,Breakfast Sandwich,Pork,,,,,1581c3d9,89d05bcf,34e3f440
Sausage Breakfast Sandwich Combo,Breakfast Sandwich,Pork,,,,,5bcbfc57,89d05bcf,34e3f440
Sausage Breakfast Sandwich Value Meal,Breakfast Sandwich,Pork,,,,,5d5aaa75,89d05bcf,34e3f440
Sausage Breakfast Sandwich Deluxe Meal,Breakfast Sandwich,Pork,,,,,8a3dad70,89d05bcf,34e3f440
Sausage Breakfast Sandwich Family Meal,Breakfast Sandwich,Pork,,,,,7912a07a,89d05bcf,34e3f440
Grilled Sausage Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,c43be994,89d05bcf,34e3f440
Fried Sausage Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,da45465d,89d05bcf,34e3f440
Baked Sausage Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,db72272e,89d05bcf,34e3f440
Fresh Sausage Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,6ed2c355,89d05bcf,34e3f440
Bacon Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,8d598e6c,89d05bcf,34e3f440
Bacon Breakfast Sandwich Small,Breakfast Sandwich,Pork,,,,,dca03d6b,89d05bcf,34e3f440
Bacon Breakfast Sandwich Medium,Breakfast Sandwich,Pork,,,,,04ae893f,89d05bcf,34e3f440
Bacon Breakfast Sandwich Large,Breakfast Sandwich,Pork,,,,,1a3b25ff,89d05bcf,34e3f440
Bacon Breakfast Sandwich Extra Large,Breakfast Sandwich,Pork,,,,,4dada67b,89d05bcf,34e3f440
Bacon Breakfast Sandwich King Size,Breakfast Sandwich,Pork,,,,,4109c516,89d05bcf,34e3f440
Bacon Breakfast Sandwich Family Size,Breakfast Sandwich,Pork,,,,,55f75b2f,89d05bcf,34e3f440
Bacon Breakfast Sandwich Combo,Breakfast Sandwich,Pork,,,,,7a69518b,89d05bcf,34e3f440
Bacon Breakfast Sandwich Value Meal,Breakfast Sandwich,Pork,,,,,56ab2d4a,89d05bcf,34e3f440
Bacon Breakfast Sandwich Deluxe Meal,Breakfast Sandwich,Pork,,,,,b14511b9,89d05bcf,34e3f440
Bacon Breakfast Sandwich Family Meal,Breakfast Sandwich,Pork,,,,,167b9c13,89d05bcf,34e3f440
Grilled Bacon Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,ae9678e4,89d05bcf,34e3f440
Fried Bacon Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,5b7e5ad1,89d05bcf,34e3f440
Baked Bacon Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,434f641c,89d05bcf,34e3f440
Fresh Bacon Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,79a02263,89d05bcf,34e3f440
Ham Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,ccbcdad6,89d05bcf,34e3f440
Ham Breakfast Sandwich Small,Breakfast Sandwich,Pork,,,,,ff1a98a3,89d05bcf,34e3f440
Ham Breakfast Sandwich Medium,Breakfast Sandwich,Pork,,,,,b84cdddc,89d05bcf,34e3f440
Ham Breakfast Sandwich Large,Breakfast Sandwich,Pork,,,,,9722df8c,89d05bcf,34e3f440
Ham Breakfast Sandwich Extra Large,Breakfast Sandwich,Pork,,,,,bf277244,89d05bcf,34e3f440
Ham Breakfast Sandwich King Size,Breakfast Sandwich,Pork,,,,,aa34f3b4,89d05bcf,34e3f440
Ham Breakfast Sandwich Family Size,Breakfast Sandwich,Pork,,,,,62982216,89d05bcf,34e3f440
Ham Breakfast Sandwich Combo,Breakfast Sandwich,Pork,,,,,5d419322,89d05bcf,34e3f440
Ham Breakfast Sandwich Value Meal,Breakfast Sandwich,Pork,,,,,b2ec3551,89d05bcf,34e3f440
Ham Breakfast Sandwich Deluxe Meal,Breakfast Sandwich,Pork,,,,,da95e006,89d05bcf,34e3f440
Ham Breakfast Sandwich Family Meal,Breakfast Sandwich,Pork,,,,,0f09796c,89d05bcf,34e3f440
Grilled Ham Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,e0c73b8a,89d05bcf,34e3f440
Fried Ham Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,5efb4c28,89d05bcf,34e3f440
Baked Ham Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,3b4e45ff,89d05bcf,34e3f440
Fresh Ham Breakfast Sandwich,Breakfast Sandwich,Pork,,,,,50ff9603,89d05bcf,34e3f440
BBQ Pork Ribs,Pork Ribs,Pork,,,,,2d59e6de,ac116765,34e3f440
BBQ Pork Ribs Small,Pork Ribs,Pork,,,,,b417c791,ac116765,34e3f440
BBQ Pork Ribs Medium,Pork Ribs,Pork,,,,,1bbb9403,ac116765,34e3f440
BBQ Pork Ribs Large,Pork Ribs,Pork,,,,,30fddc2c,ac116765,34e3f440
BBQ Pork Ribs Extra Large,Pork Ribs,Pork,,,,,4785f5b4,ac116765,34e3f440
BBQ Pork Ribs King Size,Pork Ribs,Pork,,,,,ac04e31f,ac116765,34e3f440
BBQ Pork Ribs Family Size,Pork Ribs,Pork,,,,,22a87af2,ac116765,34e3f440
4-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,f45752b2,ac116765,34e3f440
6-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,19f229fb,ac116765,34e3f440
8-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,ef111f17,ac116765,34e3f440
10-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,b7a76b19,ac116765,34e3f440
12-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,0249e98a,ac116765,34e3f440
15-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,32821e53,ac116765,34e3f440
20-piece BBQ Pork Ribs,Pork Ribs,Pork,,,,,8dc632ed,ac116765,34e3f440
BBQ Pork Ribs Combo,Pork Ribs,Pork,,,,,147690a9,ac116765,34e3f440
BBQ Pork Ribs Value Meal,Pork Ribs,Pork,,,,,0e3125bd,ac116765,34e3f440
BBQ Pork Ribs Deluxe Meal,Pork Ribs,Pork,,,,,34b1e67e,ac116765,34e3f440
BBQ Pork Ribs Family Meal,Pork Ribs,Pork,,,,,ed3a7d91,ac116765,34e3f440
Grilled BBQ Pork Ribs,Pork Ribs,Pork,,,,,3090af6e,ac116765,34e3f440
Fried BBQ Pork Ribs,Pork Ribs,Pork,,,,,1663ee9b,ac116765,34e3f440
Baked BBQ Pork Ribs,Pork Ribs,Pork,,,,,a68b26b3,ac116765,34e3f440
Fresh BBQ Pork Ribs,Pork Ribs,Pork,,,,,4c95e271,ac116765,34e3f440
4-piece BBQ Pork Ribs Small,Pork Ribs,Pork,,,,,f3e85858,ac116765,34e3f440
6-piece BBQ Pork Ribs Small,Pork Ribs,Pork,,,,,5ab7cdeb,ac116765,34e3f440
4-piece BBQ Pork Ribs Medium,Pork Ribs,Pork,,,,,3ee563ee,ac116765,34e3f440
6-piece BBQ Pork Ribs Medium,Pork Ribs,Pork,,,,,0aa5f805,ac116765,34e3f440
4-piece BBQ Pork Ribs Large,Pork Ribs,Pork,,,,,004989db,ac116765,34e3f440
6-piece BBQ Pork Ribs Large,Pork Ribs,Pork,,,,,856e9fa2,ac116765,34e3f440
Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,a96afafe,ac116765,34e3f440
Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,85bcfd5e,ac116765,34e3f440
Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,acacfaa1,ac116765,34e3f440
Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,f276c885,ac116765,34e3f440
Dry Rub Pork Ribs Extra Large,Pork Ribs,Pork,,,,,4113cd37,ac116765,34e3f440
Dry Rub Pork Ribs King Size,Pork Ribs,Pork,,,,,1ccda2d8,ac116765,34e3f440
Dry Rub Pork Ribs Family Size,Pork Ribs,Pork,,,,,742fdc48,ac116765,34e3f440
4-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,06632d7f,ac116765,34e3f440
6-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,51f82bef,ac116765,34e3f440
8-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,28c217cb,ac116765,34e3f440
10-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,a92c2b8e,ac116765,34e3f440
12-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,55a73d95,ac116765,34e3f440
15-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,a0484cdf,ac116765,34e3f440
20-piece Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,877ee655,ac116765,34e3f440
Dry Rub Pork Ribs Combo,Pork Ribs,Pork,,,,,f9c6b9f3,ac116765,34e3f440
Dry Rub Pork Ribs Value Meal,Pork Ribs,Pork,,,,,91f82bfa,ac116765,34e3f440
Dry Rub Pork Ribs Deluxe Meal,Pork Ribs,Pork,,,,,3e9112ef,ac116765,34e3f440
Dry Rub Pork Ribs Family Meal,Pork Ribs,Pork,,,,,d1e06c24,ac116765,34e3f440
Grilled Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,a22fd9d6,ac116765,34e3f440
Fried Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,fe8ad28a,ac116765,34e3f440
Baked Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,c025a0bb,ac116765,34e3f440
Fresh Dry Rub Pork Ribs,Pork Ribs,Pork,,,,,c85e0397,ac116765,34e3f440
4-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,28c0b3b9,ac116765,34e3f440
6-piece Dry Rub Pork Ribs Small,Pork Ribs,Pork,,,,,956bc951,ac116765,34e3f440
4-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,fe1c1a30,ac116765,34e3f440
6-piece Dry Rub Pork Ribs Medium,Pork Ribs,Pork,,,,,1caa2ef4,ac116765,34e3f440
4-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,f31c6f6b,ac116765,34e3f440
6-piece Dry Rub Pork Ribs Large,Pork Ribs,Pork,,,,,16a3b18d,ac116765,34e3f440
Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,e9291bd6,ac116765,34e3f440
Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,ea5f161f,ac116765,34e3f440
Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,04a01a5f,ac116765,34e3f440
Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,1b9a27b3,ac116765,34e3f440
Honey Glazed Pork Ribs Extra Large,Pork Ribs,Pork,,,,,f2ec7e6c,ac116765,34e3f440
Honey Glazed Pork Ribs King Size,Pork Ribs,Pork,,,,,1977f2a1,ac116765,34e3f440
Honey Glazed Pork Ribs Family Size,Pork Ribs,Pork,,,,,5926a39a,ac116765,34e3f440
4-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,5f5c7bbc,ac116765,34e3f440
6-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,27475f72,ac116765,34e3f440
8-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,21c4a5d5,ac116765,34e3f440
10-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,36366262,ac116765,34e3f440
12-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,6b17fd0c,ac116765,34e3f440
15-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,a3a5b1f1,ac116765,34e3f440
20-piece Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,0b06b4de,ac116765,34e3f440
Honey Glazed Pork Ribs Combo,Pork Ribs,Pork,,,,,ebf94b2d,ac116765,34e3f440
Honey Glazed Pork Ribs Value Meal,Pork Ribs,Pork,,,,,7a1e0121,ac116765,34e3f440
Honey Glazed Pork Ribs Deluxe Meal,Pork Ribs,Pork,,,,,76b13962,ac116765,34e3f440
Honey Glazed Pork Ribs Family Meal,Pork Ribs,Pork,,,,,3ec21b65,ac116765,34e3f440
Grilled Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,fc932a5b,ac116765,34e3f440
Fried Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,993f2bed,ac116765,34e3f440
Baked Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,e127b286,ac116765,34e3f440
Fresh Honey Glazed Pork Ribs,Pork Ribs,Pork,,,,,48a15a4b,ac116765,34e3f440
4-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,e0d2a8ec,ac116765,34e3f440
6-piece Honey Glazed Pork Ribs Small,Pork Ribs,Pork,,,,,3abf92cb,ac116765,34e3f440
4-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,443c9ec5,ac116765,34e3f440
6-piece Honey Glazed Pork Ribs Medium,Pork Ribs,Pork,,,,,54230915,ac116765,34e3f440
4-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,9efcf71b,ac116765,34e3f440
6-piece Honey Glazed Pork Ribs Large,Pork Ribs,Pork,,,,,dabb8138,ac116765,34e3f440
Original Fish Burger,Fish Burger,Fish,,,,,504dec6c,3197cb09,071642fa
Original Fish Burger Small,Fish Burger,Fish,,,,,c1f6495f,3197cb09,071642fa
Original Fish Burger Medium,Fish Burger,Fish,,,,,5e16638d,3197cb09,071642fa
Original Fish Burger Large,Fish Burger,Fish,,,,,bbd1afa7,3197cb09,071642fa
Original Fish Burger Extra Large,Fish Burger,Fish,,,,,c2a49bac,3197cb09,071642fa
Original Fish Burger King Size,Fish Burger,Fish,,,,,634f29bc,3197cb09,071642fa
Original Fish Burger Family Size,Fish Burger,Fish,,,,,35a083e7,3197cb09,071642fa
Original Fish Burger Combo,Fish Burger,Fish,,,,,7c46492d,3197cb09,071642fa
Original Fish Burger Value Meal,Fish Burger,Fish,,,,,a0b88897,3197cb09,071642fa
Original Fish Burger Deluxe Meal,Fish Burger,Fish,,,,,c5d1e9bc,3197cb09,071642fa
Original Fish Burger Family Meal,Fish Burger,Fish,,,,,3f15f25c,3197cb09,071642fa
Grilled Original Fish Burger,Fish Burger,Fish,,,,,d1d424da,3197cb09,071642fa
Fried Original Fish Burger,Fish Burger,Fish,,,,,bd6494cb,3197cb09,071642fa
Baked Original Fish Burger,Fish Burger,Fish,,,,,e29d2478,3197cb09,071642fa
Fresh Original Fish Burger,Fish Burger,Fish,,,,,8bb1dde4,3197cb09,071642fa
Original Fish Burger on Sesame Bun,Fish Burger,Fish,,,,,0734d39c,3197cb09,071642fa
Original Fish Burger on Brioche,Fish Burger,Fish,,,,,37f0a5e6,3197cb09,071642fa
Original Fish Burger on Whole Wheat,Fish Burger,Fish,,,,,926c344c,3197cb09,071642fa
Original Fish Burger on Sourdough,Fish Burger,Fish,,,,,b5e78a79,3197cb09,071642fa
Original Fish Burger Combo Small,Fish Burger,Fish,,,,,77ade9f4,3197cb09,071642fa
Original Fish Burger Value Meal Small,Fish Burger,Fish,,,,,cf325aa9,3197cb09,071642fa
Original Fish Burger Combo Medium,Fish Burger,Fish,,,,,526ddbb0,3197cb09,071642fa
Original Fish Burger Value Meal Medium,Fish Burger,Fish,,,,,99b1797e,3197cb09,071642fa
Original Fish Burger Combo Large,Fish Burger,Fish,,,,,7ece8d1a,3197cb09,071642fa
Original Fish Burger Value Meal Large,Fish Burger,Fish,,,,,63b0a1b3,3197cb09,071642fa
Deluxe Fish Burger,Fish Burger,Fish,,,,,7a952e0d,3197cb09,071642fa
Deluxe Fish Burger Small,Fish Burger,Fish,,,,,33b53649,3197cb09,071642fa
Deluxe Fish Burger Medium,Fish Burger,Fish,,,,,42180f57,3197cb09,071642fa
Deluxe Fish Burger Large,Fish Burger,Fish,,,,,4ec55f19,3197cb09,071642fa
Deluxe Fish Burger Extra Large,Fish Burger,Fish,,,,,b554687f,3197cb09,071642fa
Deluxe Fish Burger King Size,Fish Burger,Fish,,,,,b234eb49,3197cb09,071642fa
Deluxe Fish Burger Family Size,Fish Burger,Fish,,,,,c6c8e604,3197cb09,071642fa
Deluxe Fish Burger Combo,Fish Burger,Fish,,,,,5e805cd7,3197cb09,071642fa
Deluxe Fish Burger Value Meal,Fish Burger,Fish,,,,,7c3e23f9,3197cb09,071642fa
Deluxe Fish Burger Deluxe Meal,Fish Burger,Fish,,,,,11ad8971,3197cb09,071642fa
Deluxe Fish Burger Family Meal,Fish Burger,Fish,,,,,a0993509,3197cb09,071642fa
Grilled Deluxe Fish Burger,Fish Burger,Fish,,,,,da2e975f,3197cb09,071642fa
Fried Deluxe Fish Burger,Fish Burger,Fish,,,,,af1b2d20,3197cb09,071642fa
Baked Deluxe Fish Burger,Fish Burger,Fish,,,,,f313b3cd,3197cb09,071642fa
Fresh Deluxe Fish Burger,Fish Burger,Fish,,,,,eecfeb0e,3197cb09,071642fa
Deluxe Fish Burger on Sesame Bun,Fish Burger,Fish,,,,,4845ac1b,3197cb09,071642fa
Deluxe Fish Burger on Brioche,Fish Burger,Fish,,,,,436254ef,3197cb09,071642fa
Deluxe Fish Burger on Whole Wheat,Fish Burger,Fish,,,,,1230ac07,3197cb09,071642fa
Deluxe Fish Burger on Sourdough,Fish Burger,Fish,,,,,1e16e087,3197cb09,071642fa
Deluxe Fish Burger Combo Small,Fish Burger,Fish,,,,,84214d02,3197cb09,071642fa
Deluxe Fish Burger Value Meal Small,Fish Burger,Fish,,,,,6f5d6919,3197cb09,071642fa
Deluxe Fish Burger Combo Medium,Fish Burger,Fish,,,,,dddca248,3197cb09,071642fa
Deluxe Fish Burger Value Meal Medium,Fish Burger,Fish,,,,,90e83c69,3197cb09,071642fa
Deluxe Fish Burger Combo Large,Fish Burger,Fish,,,,,f0350c54,3197cb09,071642fa
Deluxe Fish Burger Value Meal Large,Fish Burger,Fish,,,,,8eec548a,3197cb09,071642fa
Premium Fish Sandwich,Fish Sandwich,Fish,,,,,0ad29ff1,d7f710c9,071642fa
Premium Fish Sandwich Small,Fish Sandwich,Fish,,,,,db11fac1,d7f710c9,071642fa
Premium Fish Sandwich Medium,Fish Sandwich,Fish,,,,,44239223,d7f710c9,071642fa
Premium Fish Sandwich Large,Fish Sandwich,Fish,,,,,3e9dca90,d7f710c9,071642fa
Premium Fish Sandwich Extra Large,Fish Sandwich,Fish,,,,,a5b9f938,d7f710c9,071642fa
Premium Fish Sandwich King Size,Fish Sandwich,Fish,,,,,0491eab7,d7f710c9,071642fa
Premium Fish Sandwich Family Size,Fish Sandwich,Fish,,,,,1d12485f,d7f710c9,071642fa
Premium Fish Sandwich Combo,Fish Sandwich,Fish,,,,,ab13106e,d7f710c9,071642fa
Premium Fish Sandwich Value Meal,Fish Sandwich,Fish,,,,,c7210bf2,d7f710c9,071642fa
Premium Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,,,,,71c7349b,d7f710c9,071642fa
Premium Fish Sandwich Family Meal,Fish Sandwich,Fish,,,,,7ab24c34,d7f710c9,071642fa
Grilled Premium Fish Sandwich,Fish Sandwich,Fish,,,,,2f26f7db,d7f710c9,071642fa
Fried Premium Fish Sandwich,Fish Sandwich,Fish,,,,,5c1bbc9b,d7f710c9,071642fa
Baked Premium Fish Sandwich,Fish Sandwich,Fish,,,,,25161a62,d7f710c9,071642fa
Fresh Premium Fish Sandwich,Fish Sandwich,Fish,,,,,7b3f1c2c,d7f710c9,071642fa
Premium Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,,,,,d62f8b54,d7f710c9,071642fa
Premium Fish Sandwich on Brioche,Fish Sandwich,Fish,,,,,8b1e6b6e,d7f710c9,071642fa
Premium Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,,,,,7f3e5dab,d7f710c9,071642fa
Premium Fish Sandwich on Sourdough,Fish Sandwich,Fish,,,,,a7a13963,d7f710c9,071642fa
Premium Fish Sandwich Combo Small,Fish Sandwich,Fish,,,,,030e4b6f,d7f710c9,071642fa
Premium Fish Sandwich Value Meal Small,Fish Sandwich,Fish,,,,,7fe19266,d7f710c9,071642fa
Premium Fish Sandwich Combo Medium,Fish Sandwich,Fish,,,,,7c05bd86,d7f710c9,071642fa
Premium Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,,,,,9c2deed8,d7f710c9,071642fa
Premium Fish Sandwich Combo Large,Fish Sandwich,Fish,,,,,97204d93,d7f710c9,071642fa
Premium Fish Sandwich Value Meal Large,Fish Sandwich,Fish,,,,,a186890c,d7f710c9,071642fa
Classic Fish Sandwich,Fish Sandwich,Fish,,,,,107585fd,d7f710c9,071642fa
Classic Fish Sandwich Small,Fish Sandwich,Fish,,,,,68e6408e,d7f710c9,071642fa
Classic Fish Sandwich Medium,Fish Sandwich,Fish,,,,,3e6066de,d7f710c9,071642fa
Classic Fish Sandwich Large,Fish Sandwich,Fish,,,,,9b3927fc,d7f710c9,071642fa
Classic Fish Sandwich Extra Large,Fish Sandwich,Fish,,,,,9cbf418c,d7f710c9,071642fa
Classic Fish Sandwich King Size,Fish Sandwich,Fish,,,,,d5365407,d7f710c9,071642fa
Classic Fish Sandwich Family Size,Fish Sandwich,Fish,,,,,3d3fe5f6,d7f710c9,071642fa
Classic Fish Sandwich Combo,Fish Sandwich,Fish,,,,,93ffdb1e,d7f710c9,071642fa
Classic Fish Sandwich Value Meal,Fish Sandwich,Fish,,,,,e00fa202,d7f710c9,071642fa
Classic Fish Sandwich Deluxe Meal,Fish Sandwich,Fish,,,,,0c5f4fb3,d7f710c9,071642fa
Classic Fish Sandwich Family Meal,Fish Sandwich,Fish,,,,,e2198675,d7f710c9,071642fa
Grilled Classic Fish Sandwich,Fish Sandwich,Fish,,,,,835512e9,d7f710c9,071642fa
Fried Classic Fish Sandwich,Fish Sandwich,Fish,,,,,0e2f01c7,d7f710c9,071642fa
Baked Classic Fish Sandwich,Fish Sandwich,Fish,,,,,5c3a47ea,d7f710c9,071642fa
Fresh Classic Fish Sandwich,Fish Sandwich,Fish,,,,,7baab5a4,d7f710c9,071642fa
Classic Fish Sandwich on Sesame Bun,Fish Sandwich,Fish,,,,,adad6c24,d7f710c9,071642fa
Classic Fish Sandwich on Brioche,Fish Sandwich,Fish,,,,,711f8f52,d7f710c9,071642fa
Classic Fish Sandwich on Whole Wheat,Fish Sandwich,Fish,,,,,3a1ae28f,d7f710c9,071642fa
Classic Fish Sandwich on Sourdough,Fish Sandwich,Fish,,,,,3d95dc9a,d7f710c9,071642fa
Classic Fish Sandwich Combo Small,Fish Sandwich,Fish,,,,,b91ddc22,d7f710c9,071642fa
Classic Fish Sandwich Value Meal Small,Fish Sandwich,Fish,,,,,8b552795,d7f710c9,071642fa
Classic Fish Sandwich Combo Medium,Fish Sandwich,Fish,,,,,b46016c5,d7f710c9,071642fa
Classic Fish Sandwich Value Meal Medium,Fish Sandwich,Fish,,,,,da067aa2,d7f710c9,071642fa
Classic Fish Sandwich Combo Large,Fish Sandwich,Fish,,,,,cf3e9175,d7f710c9,071642fa
